Soil Moisture,Temperature,Air Humidity,Pump Data
711.5386211,21.2268205,62.26926798,0
609.1803281,35.28401903,49.98946395,1
435.1471051,25.79780967,70.01424246,1
755.9642393,32.7985974,55.25685843,0
465.3671989,32.73069409,76.95463813,1
910.4323692,19.67811221,64.79199413,0
768.933636,27.04684361,55.2017289,0
706.5374772,26.26584676,78.6916488,0
867.3441138,36.07811706,44.20900954,0
663.4944454,21.8388425,38.99022701,1
516.9320715,34.21381612,73.77577857,1
820.9254016,36.48523746,62.93299446,0
435.135891,33.42914637,76.16170841,1
510.6888574,18.31721797,62.32108401,1
505.3483682,30.16844617,48.95169003,1
969.3546491,20.63152831,60.58010387,0
767.0516365,23.07666529,57.66709954,0
503.2820153,36.2049117,53.26167815,1
694.4691873,18.37924489,44.27375687,0
379.9232561,34.30773303,50.57219325,1
748.5227546,24.9215272,46.0858193,0
337.115929,27.09788078,46.51351304,1
757.6933222,36.00288262,78.86525363,0
506.7921398,28.43521759,38.01201815,1
586.5633448,37.4575479,61.77933201,1
782.4941879,26.50294561,61.8366087,0
715.1088449,32.54846524,59.79923203,0
414.5975971,18.64515394,52.7789324,1
428.7620405,18.85689838,39.48508657,1
879.4522214,29.53159772,73.85535503,0
430.874041,37.32858556,58.6756124,1
326.9497742,26.97180171,46.68964404,1
531.6635899,37.17586944,80.53714457,1
590.0747719,19.62083299,59.08825783,1
788.4986446,37.17599078,51.02193658,0
464.1783134,29.02897312,70.12247535,1
969.2149582,28.16642354,55.06735401,0
595.2575195,19.41909307,74.87145788,1
902.9610913,38.47085764,52.5198045,0
893.6475039,20.58287287,58.13518977,0
519.8483537,33.06048529,67.53187096,1
772.5768001,22.66517758,55.61628353,0
670.5695383,29.18450132,55.82843798,1
788.963652,25.24171199,47.71536187,0
773.0264373,24.31132972,47.04387765,0
800.745598,30.19115425,73.16611957,0
623.6280745,30.20991754,68.4283879,1
708.8129409,22.92443277,74.93948423,0
584.6458122,28.49687312,78.3947496,1
879.4496598,38.94895601,46.12533294,0
503.1673515,36.8529194,49.09134547,1
530.252788,30.8037134,76.32652754,1
666.5456946,20.18349609,48.25448038,1
871.5664408,29.18153652,40.7576471,0
357.1233579,29.46358763,80.93009743,1
591.6013313,27.9929879,70.84495697,1
813.4999344,31.26598014,70.23519053,0
762.0788052,32.11005997,58.09322343,0
415.234006,21.00923167,44.19856667,1
551.3029898,23.45606039,71.57778551,1
853.6724309,36.50454595,62.63280594,0
705.8360981,35.37805399,62.89538353,0
491.4209942,20.86374102,80.96447944,1
782.077727,37.88971527,58.58522277,0
387.2431466,26.7484045,58.31329798,1
876.6907768,30.09274062,42.0021602,0
639.4683006,28.9854808,38.43428436,1
539.6158807,31.65550976,52.36330075,1
892.1538802,26.14096895,38.31936499,0
342.8729662,27.29025202,66.797263,1
396.3036918,21.58129401,46.75826526,1
671.3286322,18.71287712,57.54126694,1
794.7089644,20.05131877,56.8297585,0
674.9186791,38.15488888,60.21823105,1
344.4982398,25.94845224,60.29486328,1
513.8966684,26.84400076,38.43752254,1
865.1109938,25.98052435,73.63609724,0
589.039116,32.3030616,80.33104385,1
407.0810749,37.30552714,76.49268791,1
323.1527597,38.21162092,50.07303514,1
798.5256028,27.14525385,60.94045561,0
811.1821248,30.17623297,70.42048822,0
700.1678444,36.45073547,72.51398423,0
594.3900566,33.61340666,68.15827479,1
693.4917887,23.53830032,65.95445359,0
720.0234299,19.75202558,53.54305033,0
597.4279971,19.23267256,73.50879262,1
425.3398894,31.24550578,75.93661188,1
425.0433845,35.69010972,68.35547865,1
574.5621388,29.15402932,55.81934674,1
900.7409551,24.82694231,44.73354458,0
499.9197741,36.31276182,73.75800258,1
738.6523352,38.35999162,65.19923706,0
892.3493002,23.62108923,63.36879835,0
343.8721494,28.44158436,46.7915701,1
833.6903704,25.4774334,63.93430947,0
422.5618034,33.0977186,42.17321493,1
374.0224999,35.6946425,71.29051778,1
440.5951193,38.05274832,63.1508986,1
842.7628242,19.57886369,80.83453849,0
761.6534908,29.30883462,54.1016629,0
323.1759468,38.64445903,53.17040977,1
468.5261717,38.54811678,65.37268937,1
707.3200815,27.28525346,69.63839321,0
806.01156,36.71423043,54.45736854,0
965.88821,30.75128698,38.97049951,0
328.6294037,29.85451294,57.50803105,1
440.3097397,27.93869403,43.00183981,1
475.6455436,32.09551657,38.35733591,1
709.5416642,22.78952732,49.34129442,0
750.9186249,23.2126338,74.356478,0
862.9338313,19.48222522,51.30534486,0
981.4868555,21.67048878,43.23987897,0
812.0749943,29.31050308,48.36467146,0
521.274195,31.20393761,65.91190474,1
927.1263778,25.01759801,48.13878335,0
355.3889229,29.72921444,71.25738398,1
362.8196189,29.4770315,58.75196714,1
904.0569505,18.26086759,56.57816887,0
872.086284,35.68187907,41.11006756,0
341.6621065,36.72641576,52.25578127,1
357.3274674,22.17382726,50.12264883,1
942.7781588,19.98620505,56.93256438,0
425.9922393,36.87212725,67.44757849,1
395.900673,22.13355636,59.15217298,1
966.0803383,34.55651433,45.64965959,0
667.4131316,32.39962106,48.24355558,1
814.3565358,26.63453562,55.07723856,0
340.4556604,18.83400802,67.22120849,1
400.2106577,21.40493418,50.04087473,1
662.354097,35.73159044,65.11287701,1
599.7250641,38.30284017,67.5840328,1
423.2431232,25.63613139,47.28561083,1
618.7068134,37.76170433,44.15751245,1
484.6347643,28.90119217,41.41291755,1
953.1336148,24.19783629,43.92679013,0
424.4061013,24.64797762,74.74610067,1
782.2422489,27.09043107,39.38194843,0
572.8755349,18.47339685,74.25255052,1
675.4801916,18.07593127,58.10187373,1
863.2876259,28.19839263,46.44838944,0
607.859578,37.42252748,68.93555719,1
876.6394268,22.27909468,73.54269231,0
332.0784971,21.01410832,70.65750846,1
730.9987723,37.94420375,44.70716149,0
606.4611969,32.64694052,41.4682221,1
432.6823792,38.07495678,69.15321821,1
804.5683272,35.24177069,78.80344603,0
982.1877243,31.08128481,45.84165676,0
797.350174,24.18572475,45.7949139,0
931.782114,22.68256366,77.70804396,0
407.2633133,26.30190233,58.38738149,1
839.5885439,18.05740359,44.29926645,0
732.9626254,20.08399936,55.14512296,0
345.0795971,31.89898456,54.38997534,1
367.9184041,24.7346162,40.1650604,1
522.4686311,21.08835487,48.25107659,1
470.7973446,28.20830458,56.02569065,1
886.5590165,30.52331085,57.56976465,0
468.8336887,31.44562955,67.23705294,1
885.9350033,21.90054682,67.47675705,0
422.4634254,23.97579295,40.02660668,1
552.2592641,24.48055654,76.14676172,1
397.6379739,22.99498504,77.66145071,1
742.2543921,31.25597591,76.27255568,0
950.2357817,25.57356278,38.20297558,0
976.3798191,30.44841487,66.58213769,0
546.9600203,18.23209406,55.68756602,1
814.1097198,20.51501014,71.7933516,0
718.4518042,32.27188661,67.89965606,0
975.2514899,36.75426279,41.07802965,0
452.3763078,24.76200913,77.71975153,1
980.7641314,32.42877892,68.97117622,0
879.6801175,27.50930489,80.51741124,0
897.6143085,26.71082076,80.45076871,0
726.7364701,38.63988486,58.99234199,0
846.4935848,20.97992539,42.97906318,0
846.7601467,25.27489966,61.09237726,0
918.04739,34.01132762,73.7192969,0
954.1026612,37.8441562,50.40741548,0
645.4177772,33.59275485,55.6593418,1
762.2144158,31.25957928,41.82728616,0
557.7440752,30.70600684,71.19470995,1
360.3301275,24.61716841,71.87563779,1
527.6233676,30.83042594,79.57117599,1
673.972722,28.49162975,78.77063915,1
649.1782883,18.37289862,67.49269141,1
643.5344802,31.08167795,66.48331559,1
658.1311962,19.41243624,77.82986375,1
983.3655943,23.47959571,65.79993766,0
977.7821994,33.61330121,79.71811717,0
686.6749468,23.88598901,80.09424299,0
561.2225033,34.36573162,70.77204819,1
680.0244345,18.48241237,70.98328367,1
376.7388043,33.3009106,75.72270838,1
747.0047477,25.30031995,65.69345957,0
636.5583543,37.93172032,55.04461156,1
760.5319971,24.92993202,47.47622721,0
886.4363529,35.12440433,41.73879456,0
461.2870641,32.97066224,59.10194741,1
804.1518423,20.14363104,64.1104686,0
702.2189435,22.25104907,69.81767232,0
899.2919095,37.89936423,73.22187079,0
828.2778995,28.31537409,70.89210411,0
713.29294,27.70943467,71.0070568,0
720.738578,19.72571016,66.20948621,0
778.8797434,23.20149613,67.83004771,0
728.881115,29.98127917,75.98088505,0
491.0434715,37.85732807,59.35866294,1
696.3692955,23.34926443,65.0488235,0
786.3477819,19.32067266,50.26199772,0
326.0379663,26.64820143,41.12715694,1
596.3301604,36.8545772,74.10406404,1
838.3281249,26.07920803,58.79196184,0
380.1275034,24.5834023,43.27391214,1
401.3004366,30.43094156,53.56085507,1
722.5064336,19.615956,72.70407988,0
647.2316932,19.07139366,62.47023993,1
516.6863026,22.91808785,50.69336673,1
890.6671931,22.28741954,60.06749015,0
494.7681259,37.33762089,49.592546,1
426.4310123,24.63175213,42.42653509,1
483.0640456,27.33770784,48.80320832,1
781.4022531,19.08214059,80.35809054,0
874.6790474,31.51902557,77.81874128,0
329.4853781,29.70420865,43.41450119,1
413.2763132,27.05235987,54.74178803,1
876.9448452,21.69915528,41.61840053,0
485.7559857,25.07858805,59.94619131,1
599.0167321,30.66842968,39.14049839,1
446.0232521,28.57007507,62.48264165,1
773.2885733,20.10784656,58.87827766,0
919.5322165,28.41088245,80.95799472,0
372.4940917,23.86526806,71.34237672,1
865.5559124,35.43072106,54.40643263,0
396.6267998,26.64441472,72.50663254,1
617.519886,25.22176579,63.35090637,1
379.1747318,28.79608871,45.60927759,1
675.3259838,36.06630913,63.81323217,1
436.581624,23.93414469,56.64448541,1
369.4074741,24.99339347,42.07593718,1
425.6853679,19.72947031,57.53570336,1
622.2195738,35.41293153,70.11919088,1
739.9549103,38.47741171,50.12764151,0
707.1903173,25.0073193,62.77044738,0
617.6732179,32.51395714,40.65205347,1
795.4988324,26.02036865,48.89028704,0
788.1285893,31.37914766,43.07253055,0
770.9687913,30.98339134,48.74499081,0
829.2691404,29.33508269,48.76620408,0
453.4756323,20.14229474,75.3019959,1
734.0066259,37.22239903,63.88904297,0
641.4498373,26.92032034,78.38350672,1
585.9516894,30.52028304,43.60626753,1
968.0971501,30.89023685,48.61972264,0
511.5206779,33.57128237,80.72514205,1
536.5095156,25.92688976,51.97678446,1
874.3519026,36.67648,56.81978959,0
410.5405675,32.72893827,56.24458252,1
634.3039424,36.36742465,53.98272215,1
796.4657376,34.79982796,73.62375573,0
675.2985915,29.09178765,59.27203915,1
498.6045572,29.63645957,50.17803181,1
790.6187043,32.48200212,62.10873054,0
464.3781898,27.0130087,56.75215512,1
608.4282052,20.01091431,44.93320418,1
723.1974299,25.90610897,50.5239875,0
569.5335604,29.45825373,55.45278424,1
756.4100947,27.51024923,52.98211816,0
753.1586596,20.30076346,69.96168156,0
732.8145781,26.90342179,50.74993063,0
535.8542096,24.73719508,42.66242571,1
836.7289306,26.61158251,76.25474083,0
896.9207261,23.17140371,49.6750278,0
430.8908044,27.0837717,77.41663319,1
822.6040683,27.28413799,78.7987682,0
833.7799071,35.03191653,77.80299688,0
352.3194882,25.53966099,56.55549352,1
376.9424616,27.46201095,76.26126693,1
318.361253,21.04947849,74.7220189,1
413.1312798,20.39740386,42.87430127,1
582.2780793,18.01462164,70.74577566,1
343.7628907,35.32201167,72.54191904,1
392.1738541,21.42281732,51.54945455,1
829.4950396,34.41407157,73.9541795,0
814.5781532,18.92674114,62.47289158,0
509.1839476,20.02776363,73.33629501,1
733.8928674,36.6035372,72.98299987,0
852.5334564,32.0863196,51.42143814,0
537.8761427,26.83801608,38.84517637,1
395.2369078,37.15785355,80.0388574,1
951.7781585,37.67862155,39.52411741,0
572.997861,36.45793153,42.74833658,1
399.3546084,26.13175196,41.719567,1
715.7459405,38.02073374,52.36803162,0
551.5824727,36.83052089,51.41369879,1
879.1089357,22.50825035,60.12546566,0
425.838215,22.7395264,62.49863545,1
588.7125841,25.62239033,73.98744086,1
610.5861511,23.32851761,46.66156159,1
796.0432115,25.54947287,76.45434332,0
411.8743762,29.63764247,52.7413569,1
786.5783593,33.76130548,55.75406889,0
882.9217666,21.89630868,71.56458512,0
790.9798944,24.23635609,74.71687459,0
375.1553343,34.91530467,43.34271301,1
765.1037923,27.09184577,41.11651556,0
645.8781167,37.28614811,78.85798788,1
673.597706,35.68429842,69.9225415,1
324.2774733,26.0303623,76.34769191,1
771.2717588,28.42526144,70.67140279,0
481.6331468,30.43354001,63.25436609,1
501.4147567,36.22010872,47.84817374,1
398.3215745,20.59040396,56.36876417,1
614.762841,34.07936867,48.58571546,1
849.0642277,27.17001297,65.26879925,0
772.5628682,38.12827559,39.85123286,0
741.407051,18.66441051,41.03344518,0
922.8564141,31.88534617,61.01089803,0
816.3100641,38.22959979,69.12750837,0
847.6481564,20.5628409,48.34099105,0
411.5622828,30.9893712,39.52565563,1
772.3474513,29.71291898,79.6686685,0
593.598991,20.56375592,78.00938173,1
745.3175909,31.81859189,77.1647144,0
563.56001,22.54377896,66.68332641,1
426.9562888,26.82838674,43.10713032,1
618.0606509,34.20291451,66.38795334,1
958.2835515,30.39157064,69.53378648,0
805.8688082,33.97034026,77.55448325,0
325.7249151,28.79590909,71.45590798,1
334.5724292,19.34614023,60.02793724,1
900.0641563,35.99459246,70.56225747,0
879.4407285,24.99259591,62.25855264,0
405.4281069,36.82697246,48.08521963,1
898.5863044,38.12908973,74.72516916,0
792.913998,27.28920859,73.46841066,0
612.4717737,20.45731896,61.79726659,1
461.8582507,33.25359349,52.40324725,1
870.7765486,30.28685547,47.9522452,0
671.1463815,32.87584154,62.57931811,1
974.0684397,31.60864288,63.04322198,0
718.4900424,29.22354942,77.41672612,0
904.7488909,35.36860511,66.13153802,0
981.561646,25.50199459,66.90263628,0
629.3157111,20.9068705,75.9215023,1
645.6984905,33.76585531,61.33748979,1
447.2390689,20.18853472,44.47114186,1
951.406918,26.15659215,50.14478912,0
842.7673149,26.43369029,38.73615313,0
756.696246,33.62983275,49.5697098,0
917.6565692,36.41286296,70.43673902,0
487.5724601,36.95204075,62.4519253,1
795.6920931,37.97553562,45.33574798,0
702.3405512,32.08554682,70.76016441,0
955.2516986,20.85931508,74.06876302,0
491.1625869,23.34328605,42.56991565,1
662.467081,29.50807608,74.27102789,1
341.0943811,38.49616185,50.69755046,1
696.6647534,24.60727576,72.34820182,0
410.1254668,26.2672628,50.23030524,1
922.5260988,24.3943415,44.88459902,0
843.0157627,18.2443674,60.78954193,0
917.3102029,38.53273954,65.6475301,0
763.0404539,31.56314492,46.43981872,0
868.0491244,28.07503755,58.78654563,0
932.6630763,26.96147866,56.94024052,0
981.0881666,20.84796329,39.41044793,0
601.5095875,38.52408886,70.88129157,1
538.49227,33.79457015,56.46745144,1
544.7806509,35.58114467,57.16116376,1
543.2792964,34.92310499,42.49412117,1
775.8401079,18.33556677,60.33309407,0
466.9110968,26.47355322,54.13469679,1
533.496481,24.42168362,39.67519274,1
776.461076,27.83147157,51.53400758,0
541.5849014,21.10716265,62.73596857,1
331.4719375,26.54417383,76.44850898,1
612.7531155,35.13290925,57.54915289,1
427.8619143,28.40843084,46.67428875,1
561.7539148,38.0509924,57.52773352,1
365.9719262,31.25134785,42.94431805,1
697.0727392,29.57996885,65.54680343,0
484.9076413,19.55293372,49.1829091,1
652.3921791,38.17366614,45.63386278,1
625.0455324,32.88319429,55.59374329,1
952.3752926,28.81011357,65.0174176,0
452.1372225,19.54524987,69.04245625,1
345.6457364,27.42363551,49.95820178,1
943.401588,35.88576211,53.82023702,0
862.0702184,24.43757843,56.71107233,0
714.0802607,27.77074904,56.73451486,0
763.8055136,34.64496466,78.41743549,0
608.1247804,22.85630184,78.58431234,1
800.5218096,32.54701967,57.69360196,0
486.1739106,28.41506164,62.53325751,1
762.9626562,34.25438293,48.55553747,0
793.129016,32.57182009,54.25227933,0
601.051625,23.52825114,65.17567109,1
455.5010443,18.38735323,57.0182383,1
731.8451816,24.63355719,49.64546899,0
335.0350244,18.76061559,45.44660398,1
717.7373975,34.49535651,51.68880551,0
885.8151168,20.52803844,64.0906948,0
763.7076317,24.31750449,53.59354882,0
914.4500497,29.51432443,46.15212752,0
852.7526383,21.96109078,80.49571068,0
614.2563435,29.0410839,45.89686347,1
490.5713677,18.27820412,44.50609539,1
956.4926398,28.21681335,69.24408902,0
455.9400283,29.00212273,39.48369671,1
364.1592977,27.1874529,41.95650088,1
753.1960725,19.58310237,63.51756359,0
623.2124867,31.60155129,51.92852154,1
451.7707992,20.80402442,79.54323935,1
979.2974156,38.84293576,69.97575661,0
571.383906,25.81347988,78.36860314,1
585.0704285,30.7772234,45.60189139,1
430.5411805,23.46593004,64.86155286,1
416.5522519,27.55021556,52.37494803,1
700.8490338,21.65750777,52.64304816,0
612.5916756,33.51545783,75.65115624,1
600.4988599,30.17941741,40.39361204,1
779.736872,38.38690561,68.87082719,0
591.6590228,28.23926526,39.20534253,1
329.1609182,25.53942205,56.30836596,1
470.9348848,28.62761622,69.68449097,1
809.5330394,22.57648481,79.90133221,0
679.9533815,35.18204013,44.55849109,1
641.9085501,19.17876027,71.35612959,1
538.7504784,27.2062208,59.92244686,1
759.3150161,19.87688761,61.84337079,0
978.1827032,29.80435806,42.27862158,0
861.4379067,38.59688176,39.57399789,0
340.2391638,38.20971502,63.82291678,1
381.1442866,18.11304123,79.62575131,1
895.8082439,26.41174852,51.82552902,0
472.5702002,33.34728323,76.84851363,1
926.0653026,28.64922722,80.58427333,0
483.5712479,25.54930834,64.29258308,1
476.5456231,29.00960184,38.82722236,1
679.5204933,37.76774891,67.36172277,1
677.7516899,37.03844843,41.94293682,1
350.8412368,27.02201533,50.68332873,1
786.7254627,36.92496264,73.32102225,0
412.9450075,27.18849031,44.91292984,1
739.9530543,38.48850117,55.75435119,0
412.0931479,21.11567173,55.30019236,1
721.0947791,35.66463655,41.36892136,0
746.7246545,18.37122535,62.13011809,0
537.425591,24.04089714,62.47219366,1
586.7720589,28.41086385,80.36430187,1
349.2480236,36.48286722,70.15941623,1
734.5273753,36.65283988,49.77996509,0
364.6044059,19.09225657,64.74085832,1
361.8571291,28.98697017,62.14859071,1
834.7549613,28.24835958,40.92329332,0
933.6490928,31.81953237,53.14053546,0
712.2687136,31.47954676,38.3814406,0
422.8464662,27.3765463,46.39100522,1
809.3882129,26.32843352,52.36883325,0
502.9893454,30.74144349,45.54884167,1
521.3668525,20.39386274,78.37946964,1
613.2395498,37.63945741,47.30228083,1
558.7002247,30.26311956,49.00764595,1
359.315064,19.94929506,69.01191115,1
680.8896566,20.2488131,42.35441552,1
666.2312159,33.91205345,63.83403686,1
391.1349267,18.17261608,66.7660268,1
849.4565568,38.74172242,71.38922151,0
867.4116295,32.77610701,58.37257687,0
561.5841863,20.57018446,78.26497553,1
473.0656913,33.52237923,61.97113443,1
886.475599,36.48049435,46.30364834,0
876.944281,19.15283424,63.9014646,0
981.191638,30.65428345,55.83766702,0
761.5880665,23.17639669,44.87610449,0
707.1132633,22.12749137,46.64907687,0
472.9021903,20.80142563,47.7134118,1
833.783432,22.33638996,64.64206436,0
533.1049141,38.80136822,46.53533085,1
404.5745755,37.65265946,42.84442476,1
453.9493073,28.58062658,41.44735987,1
786.5927012,30.83272184,76.48272392,0
666.2310175,32.72842548,56.4139915,1
532.7422996,26.34294588,45.85095564,1
666.725646,32.56749236,73.02622683,1
939.931024,26.73357298,69.85888796,0
843.8328142,35.55887536,69.63091393,0
868.1069346,22.37375219,41.12335653,0
908.8954139,21.69078291,48.28084554,0
828.1607758,26.92446827,42.28805582,0
849.0966385,29.00215064,52.26309957,0
438.5547111,36.6756065,76.46554842,1
983.877346,32.71428578,65.36061533,0
644.8318655,18.65523135,39.99766312,1
782.3389384,18.97475801,78.19539221,0
765.3844102,33.64209954,40.07326343,0
329.0488271,22.84407106,80.78072705,1
856.6893453,22.83773189,53.663542,0
449.7761882,32.12254068,79.826479,1
850.0769218,28.53552658,72.50220094,0
889.2008392,31.78182638,79.15896491,0
701.4452417,18.91343151,66.23014653,0
733.1713478,37.58882039,50.31500475,0
503.0358841,23.01621777,64.27620959,1
895.2253101,36.62665832,54.17248244,0
466.3262739,26.3274611,57.86929706,1
974.2904059,21.09045332,69.30488898,0
961.7311445,22.42368969,58.61561595,0
615.0849621,28.18020676,38.5535336,1
833.8438591,25.46437991,50.43082348,0
646.7616182,18.00213247,59.11614486,1
590.0485656,32.97542241,76.74406698,1
784.3181498,28.36042739,43.39533893,0
450.9211807,20.81073528,53.33326924,1
775.8498552,20.72027699,72.18676272,0
884.703255,26.81304001,61.3844678,0
709.9097187,30.68585871,57.52299464,0
910.6768052,20.48484755,58.9954104,0
766.1457166,28.40070315,69.86721727,0
335.3024661,26.9661422,41.84457576,1
447.6894733,33.20317144,69.32695709,1
915.9759097,28.53283455,38.73803863,0
936.3809064,28.85465549,52.17615793,0
775.1664064,38.57242478,78.51221365,0
964.8866999,21.8137453,38.49366096,0
630.6428924,34.19842898,74.34013814,1
825.3694547,18.99777677,63.29105671,0
587.9404435,21.35518362,67.12102521,1
885.8860216,27.45293576,60.95439745,0
822.8940461,33.05619648,44.6969296,0
493.0619105,34.49419578,76.61353548,1
481.9801924,20.02417126,41.35664392,1
567.6310648,32.6318157,63.37110557,1
482.1056964,38.10449706,45.706061,1
384.3296566,33.94526743,76.9902668,1
934.20386,18.0640508,63.58492743,0
943.1711164,36.47965904,38.42976305,0
368.9292383,33.43322456,76.5171707,1
928.7739044,20.08389356,52.77315932,0
643.5940555,34.46895766,72.81786572,1
429.825534,33.9581668,80.17368882,1
629.4670794,33.48313419,53.42749828,1
493.2791952,18.07034624,49.005638,1
664.314399,33.24628155,80.49975631,1
789.1719404,29.78538937,52.75671416,0
953.0055834,23.57071978,49.90053574,0
606.1081858,20.96572316,66.68300869,1
438.8469071,28.7832231,56.70988442,1
625.2459289,19.46897763,66.71946522,1
487.043707,22.05824754,39.68593112,1
686.791365,34.2954284,51.04887547,0
386.0289634,29.06516617,51.3934381,1
651.8434876,30.03840411,47.14779929,1
919.4362249,33.03169187,69.75791683,0
921.2305081,37.72794091,49.48597768,0
638.7213432,24.81707336,77.19021417,1
399.4224073,21.8397285,58.41111028,1
433.7722268,24.18178427,50.29044172,1
498.5198647,38.28947471,75.89310207,1
714.4719858,37.39082723,41.18675878,0
529.8214817,37.91412145,59.16715369,1
464.5405542,34.28258454,64.26476049,1
660.0844469,33.69181414,61.64305494,1
527.2007548,18.06805145,57.73955061,1
674.1384766,24.46333389,76.90683894,1
804.2774528,35.00478541,55.58292007,0
926.5808294,30.00848592,60.07503838,0
772.4761639,22.16209889,62.92243703,0
936.624424,30.07657017,68.18888119,0
853.5741088,38.94109926,44.4401295,0
351.1295804,26.05424045,63.9171479,1
934.2629649,31.03123272,63.00356384,0
467.9567128,31.34285948,79.39424911,1
465.60466,18.90262053,64.8929091,1
827.1022878,32.30803351,51.47991526,0
359.6292833,18.39508066,53.51470682,1
842.4894518,20.27115171,48.11180371,0
608.0489869,27.47300278,49.06551866,1
474.9474131,36.43633346,39.0583098,1
850.4802291,36.90435388,46.18342057,0
577.6751428,20.42358886,49.6688995,1
728.1313262,27.69024765,48.98779992,0
652.2478957,20.05445846,51.60702634,1
828.8518965,24.42345231,48.24331191,0
657.5002351,22.22067707,58.49823605,1
489.4396408,30.64437683,41.60244355,1
549.1168697,35.26709521,50.31823996,1
482.2588799,20.52175903,47.21638304,1
915.8458238,18.31758649,81.13868483,0
547.7264643,27.3973287,74.05445959,1
741.2167787,38.02198199,54.97312957,0
826.1749397,32.40035273,57.72330186,0
666.1914905,31.3333338,74.99718932,1
581.0364929,37.01170886,54.53817018,1
333.9159559,36.07653101,47.14456722,1
773.105607,27.5122104,66.53107632,0
811.6088521,24.44994901,54.96684704,0
514.4152565,28.89542927,56.98597634,1
745.9654437,26.8868531,61.47469198,0
485.5110985,20.28632827,49.62730618,1
549.8848461,22.98117635,43.75409752,1
669.0613468,22.1858907,73.01361621,1
762.271013,26.04251625,62.41451116,0
923.6931027,20.68078332,48.87828609,0
819.193327,38.87568129,68.38417448,0
655.8558899,31.40471425,77.09062875,1
404.2516776,38.10096183,53.92271863,1
481.8844691,33.34211201,49.83539069,1
459.4332771,26.11387023,66.65242868,1
709.8583739,30.53906354,47.1717968,0
467.9445055,18.05863783,42.56782035,1
915.1775782,38.89726343,66.93339222,0
451.8026619,22.92268697,40.07478245,1
941.4972175,24.27936292,62.20080995,0
712.2567223,26.30848156,72.03292064,0
343.0987816,34.87396409,54.7320856,1
498.263617,19.85339719,41.20088607,1
701.4773444,29.28647581,54.94280747,0
439.937745,30.90791298,47.11017238,1
388.6705855,29.95497978,40.16527173,1
538.3213971,36.56932136,57.22008081,1
456.515957,34.73809727,73.59852242,1
750.6651861,29.28697037,65.58834557,0
979.6225846,36.65353604,45.10690968,0
354.3512433,31.61024439,68.51930288,1
818.3045288,38.455112,72.0337382,0
339.229224,29.27132944,60.95929441,1
778.6582536,32.66976446,55.43627987,0
760.9283499,32.54795035,51.21303632,0
842.5516094,28.91993313,52.56600386,0
432.4473937,37.44313664,63.59821724,1
342.3427007,23.51997426,62.55171865,1
484.5946124,38.17185751,75.88842627,1
501.9722333,31.25364066,62.97501348,1
793.0212323,18.04807776,78.46314968,0
853.116726,35.93856426,39.15998799,0
747.958166,21.24617468,71.09725654,0
934.4703405,22.32336766,42.28299224,0
469.2333194,23.87879412,68.16878619,1
887.9037163,27.07385509,52.78859299,0
543.8967378,21.59506142,47.56306587,1
480.0357836,37.50540545,51.12393403,1
498.3539588,28.20897461,40.51711255,1
876.4366224,23.38640922,64.95193114,0
681.2071925,23.13817456,64.32798855,1
829.2931387,23.4317587,51.40986031,0
931.4013933,37.86194496,41.64268467,0
599.5008826,32.10441202,58.42546855,1
830.2986303,24.72435574,76.19043811,0
953.0086431,38.31761626,41.07273157,0
844.1887864,32.2038455,58.08631826,0
316.2023706,35.59376787,70.76477028,1
495.1063389,18.72208571,51.31826044,1
596.2182025,36.29947524,77.4747157,1
858.8099286,23.80867349,42.9224524,0
826.0250635,20.66675595,52.71089849,0
943.0931244,34.35836939,81.13595673,0
591.5381281,25.62698605,49.17305661,1
723.7600244,22.06494486,71.74121187,0
940.7398819,32.67585021,38.80059404,0
616.4019958,25.88778366,38.91463049,1
638.6480799,22.85083607,66.58380929,1
317.8775798,26.64794701,77.47450161,1
474.8690315,26.62387958,66.14193773,1
643.9425534,35.99851487,44.06139688,1
877.8588184,31.17324724,51.96821927,0
780.2972073,32.54991305,51.80975882,0
316.9960892,29.81441321,39.80228798,1
501.3493975,26.57632088,77.97124165,1
967.1019389,31.63250602,79.98874797,0
572.3966435,29.35212622,74.62516028,1
619.3871932,23.68084887,80.29814418,1
485.6966776,25.79331036,58.57612451,1
613.8215259,35.35780754,43.47058095,1
641.5098402,26.17577866,49.68815975,1
560.9042452,25.24347945,58.61539851,1
384.3603376,24.71948153,48.46178788,1
911.8394958,22.91017067,81.1842176,0
691.2263108,29.24934733,78.13819685,0
405.7667546,23.36019023,67.75524429,1
658.4673712,36.40758004,72.08771224,1
483.9404136,21.66046051,46.57276631,1
616.0913126,32.95292274,45.9757584,1
709.3315189,38.97635466,53.18565872,0
629.5774869,33.39555033,51.70092003,1
451.9133261,32.67296267,73.67754457,1
442.4263289,38.01839296,62.53712491,1
580.9182877,26.9247091,57.4992787,1
934.4261549,20.7085022,46.28363381,0
689.3850358,19.76653165,50.75139122,0
533.1620499,21.65423092,60.13726891,1
464.7600154,37.71880069,61.30742341,1
984.5111369,25.97542209,68.78222978,0
906.722272,33.85227925,42.87269159,0
835.1718148,21.63330878,79.68005376,0
970.6847054,19.29675729,72.71570212,0
395.5105769,20.4236021,55.95193505,1
819.2370371,23.72082195,41.06579475,0
712.6037811,37.9614675,74.51796741,0
404.6772131,23.4870717,80.86874415,1
